dealerCode,dealerName,dealerAddress,dealerCity,dealerState,dealerZip,dealerRadius,latitude,longitude,Rating,LifeTimeReviews,Recommended
NY060,HEALEY HYUNDAI,344 Fishkill Avenue,BEACON,NY,12508,50,41.50784,-73.956277,4.6,65,95
NY061,FUCCILLO HYUNDAI,4101 STATE STREET,SCHENECTADY,NY,12304,50,42.765876,-73.88772,4.3,51,95
ny064,MANFREDI HYUNDAI,335 Chelsea Road,STATEN ISLAND,NY,10305,25,40.612942,-74.188233,4.9,113,97
NY073,GIUFFRE HYUNDAI,8904 FIFTH AVE.,BROOKLYN,NY,11209,100,40.619351,-74.028083,0,125,NULL
NY075,ATLANTIC HYUNDAI,193 SUNRISE HIGHWAY,WEST ISLIP,NY,11795,50,40.719668,-73.305916,4.7,1821,90
ny076,BURDICK HYUNDAI,5885 E. CIRCLE DRIVE,CICERO,NY,13039,50,43.147554,-76.116606,4.4,33,92
ny077,TOWNE HYUNDAI,3525 SOUTHWESTERN BLVD.,ORCHARD PARK,NY,14127,25,42.786488,-78.763046,4.6,566,NULL
NY078,LIA HYUNDAI,945 CENTRAL AVENUE,ALBANY,NY,12205,50,42.68382,-73.794293,4.6,132,90
NY082,VISION HYUNDAI OF CANANDAIGUA,2445 RT 332,CANANDAIGUA,NY,14424,25,42.8724,-77.2896,4.5,10,100
NY083,VISION HYUNDAI,2525 W. HENRIETTA ROAD,ROCHESTER,NY,14623,25,43.100586,-77.629673,4.5,46,NULL
ny086,FUCCILLO HYUNDAI OF SYRACUSE,2601 ERIE BLVD EAST,SYRACUSE,NY,13224,15,43.054462,-76.098627,4.3,50,95
ny093,CARBONE HYUNDAI,5700 Horatio St.,UTICA,NY,13495,25,43.137292,-75.217675,4.8,19,100
NY096,GARVEY HYUNDAI NORTH,271 TOM MILLER ROAD,PLATTSBURG,NY,12901,75,44.705705,-73.503488,4.9,430,99
ny097,HYUNDAI OF NANUET,140 ROUTE 59,NANUET,NY,10954,50,41.0992,-74.0136,4.5,250,90
NY099,ROYAL HYUNDAI OF ONEONTA,6486 STATE HIGHWAY 23,ONEONTA,NY,13820,25,42.445537,-75.008408,5,2,100
NY102,SHULTS HYUNDAI,2253 WASHINGTON STREET,JAMESTOWN,NY,14701,67,42.112645,-79.246441,4.9,25,93
ny106,CURRY HYUNDAI,3040 East Main Street,CORLANDT MANOR,NY,10567,50,41.309917,-73.873674,4.7,120,97
ny107,HYUNDAI 112,2112 Route 112,MEDFORD,NY,11763,50,40.811357,-73.001645,4.7,53,95
NY108,GLICK HYUNDAI,48 BRIDGEVILLE RD,MONTICELLO,NY,12701,9,41.64372,-74.648181,0,0,100
ny109,CITY WORLD HYUNDAI,3350 BOSTON ROAD,BRONX,NY,10469,41,40.874826,-73.851641,4.6,79,95
NY110,ADVANTAGE HYUNDAI,430-440 PLAINVIEW ROAD,HICKSVILLE,NY,11801,50,40.769623,-73.502734,4.8,901,97
NY111,HYUNDAI OF VALLEY STREAM,599 W. MERRICK ROAD,VALLEY STREAM,NY,11580,15,40.670284,-73.717125,4.6,321,92
NY114,POTAMKIN HYUNDAI,2495 2ND AVENUE,NEW YORK,NY,10035,5,40.804522,-73.932371,5,114,NULL
NY115,TRANSITOWNE HYUNDAI,7420 Transit Road,WILLIAMSVILLE,NY,14221,25,42.969951,-78.696941,4.7,22,96
NY116,LONG ISLAND CITY HYUNDAI,35-54 44TH STREET,LONG ISLAND CITY,NY,11101,5,40.749,-73.94,4.6,635,91
ny119,HYUNDAI OF WHITE PLAINS,130 WESTCHESTER AVE,WHITE PLAINS,NY,10601,15,41.032804,-73.757234,4.3,254,90
NY120,STAR HYUNDAI,201-16 Nothern Blvd.,BAYSIDE,NY,11361,50,40.7627,-73.7726,4.5,84,97
NY121,MID-ISLAND HYUNDAI,1815 Middle Country Road,CENTEREACH,NY,11720,20,40.859889,-73.075184,4.6,311,92
NY122,SIMMONS ROCKWELL HYUNDAI,"784 County Road 64, Bldg 3",ELMIRA,NY,14903,25,42.151957,-76.887018,4.8,27,99
ny123,MAGUIRE HYUNDAI,320 Elmira Road,ITHACA,NY,14850,25,42.426531,-76.511004,4.9,25,100
NY125,HYUNDAI OF NEW ROCHELLE,125 EAST MAIN STREET,NEW ROCHELLE,NY,10801,25,40.918025,-73.768073,4.8,181,95
ny126,MILLENNIUM HYUNDAI,220 NORTH FRANKLIN STREET,HEMPSTEAD,NY,11550,8,40.713985,-73.629579,4.4,224,86
NY127,SOUTH SHORE HYUNDAI,599 W. Merrick Road,VALLEY STREAM,NY,11580,5,40.670284,-73.717125,4.5,232,92
ny129,ROCKLAND HYUNDAI,140 W ROUTE 59,NANUET,NY,10954,50,41.099393,-74.019586,4.5,251,90
OH001,SUPERIOR HYUNDAI NORTH,5665 DIXIE HIGHWAY,FAIRFIELD,OH,45014,20,39.331645,-84.520004,4.8,72,97
OH011,RON MARHOFER HYUNDAI,1260 MAIN STREET,CUYAHOGA FALLS,OH,44221,50,41.120767,-81.484329,4.9,69,99
OH018,COLUMBIA HYUNDAI,10981 MONTGOMERY ROAD,CINCINNATI,OH,45249,25,39.263449,-84.335921,4.9,36,99
OH022,TOM AHL HYUNDAI,2605 ALLENTOWN ROAD,LIMA,OH,45805,50,40.750695,-84.155808,4.3,30,93
OH024,NASSIEF HYUNDAI,1059 STATE RTE 46 NORTH,JEFFERSON,OH,44047,30,41.751324,-80.768609,0,0,100
oh027,DENNIS HYUNDAI,2900 MORSE RD.,COLUMBUS,OH,43231,50,40.059016,-82.941042,4.7,73,92
oh037,RICART HYUNDAI,4255 S HAMILTON RD,GROVEPORT,OH,43125,19,39.885431,-82.883458,4.8,236,97
OH038,WAIKEM HYUNDAI,3748 LINCOLNWAY EAST,MASSILLON,OH,44646,50,40.79413,-81.461924,5,65,100
OH041,GANLEY HYUNDAI,7115 BROOKPARK ROAD,PARMA,OH,44129,25,41.418624,-81.733745,4.8,87,97
oh042,HATFIELD HYUNDAI,1400 AUTOMALL DRIVE,COLUMBUS,OH,43228,20,39.922781,-83.124405,4.9,68,98
oh044,GANLEY WESTSIDE HYUNDAI,25600 LORAIN ROAD,NORTH OLMSTED,OH,44070,100,41.422234,-81.905289,4.8,359,97
oh045,VOSS HYUNDAI,766 MIAMISBURG-CENTERVILLE RD,CENTERVILLE,OH,45459,50,39.62769,-84.177755,4.8,37,97
oh046,SUPERIOR HYUNDAI SOUTH,4777 Spring Grove Ave.,CINCINNATI,OH,45232,25,39.165409,-84.515294,4.9,53,94
OH050,MATHEWS HYUNDAI,1793 MARION-MT GILEAD ROAD,MARION,OH,43302,35,40.581186,-83.081891,5,1,100
OH053,RON MARHOFER HYUNDAI,3360 S. ARLINGTON ROAD,AKRON,OH,44312,50,40.980014,-81.493177,4.9,65,NULL
OH055,ELYRIA HYUNDAI,845 LEONA STREET,ELYRIA,OH,44035,50,41.402444,-82.124203,3.8,50,NULL
oh056,GRAHAM HYUNDAI,1515 WEST FOURTH STREET,MANSFIELD,OH,44906,20,40.768745,-82.568118,5,14,98
oh057,DENNIS HYUNDAI OF DUBLIN,2441 BILLINGSLEY ROAD,COLUMBUS,OH,43235,49,40.112211,-83.078077,4.7,73,92
OH058,CRESTMONT HYUNDAI,2961 CENTER ROAD,BRUNSWICK,OH,44212,50,41.238376,-81.792414,4.7,75,97
OH060,GREAT LAKES HYUNDAI,9630 STATE RT. 14,STREETSBORO,OH,44241,50,41.248215,-81.361121,4.7,103,98
oh061,CLASSIC HYUNDAI,8460 Tyler Blvd,MENTOR,OH,44060,50,41.683042,-81.337576,4.9,71,100
oh062,DON WOOD HYUNDAI,810 E. STATE STREET,ATHENS,OH,45701,50,39.33735,-82.073291,5,12,100
OH063,HERRNSTEIN HYUNDAI,2827 RIVER ROAD,CHILLICOTHE,OH,45601,25,39.420129,-82.975539,4.9,48,100
OH066,TAYLOR HYUNDAI,12681 ECKEL JUNCTION ROAD,PERRYSBURG,OH,43551,50,41.53673,-83.638271,4.5,96,NULL
OH067,HIDY HYUNDAI,2170 HELLER DRIVE,BEAVERCREEK,OH,45434,62,39.707327,-84.019358,5,13,97
oh068,COUGHLIN HYUNDAI,2300 HEBRON RD,HEATH,OH,43830,40,39.992033,-82.476899,4.9,56,98
oh069,RT 250 HYUNDAI,845 Leona ST,ELYRIA,OH,44846,50,41.402444,-82.124203,4.6,341,90
OH070,NORWALK HYUNDAI,226 MILAN AVENUE,NORWALK,OH,44857,50,41.262403,-82.611346,4.9,214,100
OH071,JOSEPH AIRPORT HYUNDAI,1220 WEST NATIONAL ROAD,VANDALIA,OH,45377,29,39.888844,-84.222592,4.8,47,97
OK011,DON CARLTON HYUNDAI OF TULSA,4141 S. Memorial Drive,TULSA,OK,74133,52,36.102344,-95.886461,3.3,15,75
ok015,AUTOMAX HYUNDAI,PO Box 10719,MIDWEST CITY,OK,73115,200,35.464063,-97.384097,4.7,794,98
OK016,AUTOMAX HYUNDAI SOUTH,PO Box 10719,MIDWEST CITY,OK,73139,20,35.464063,-97.384097,4.4,56,91
OK018,EDMOND HYUNDAI,14137 N. BROADWAY EXTENSION,EDMOND,OK,73013,30,35.613759,-97.493354,4.7,370,90
OK019,BILLINGSLEY HYUNDAI OF LAWTON,2502 NW 82ND STREET,LAWTON,OK,73505,24,34.635419,-98.492227,4.6,24,97
ok024,AUTOMAX HYUNDAI OF NORMAN,PO Box 10719,MIDWEST CITY,OK,73069,200,35.464063,-97.384097,4.7,794,95
OK025,BARRY SANDERS SUPER CENTER,4120 West 6th Avenue,STILLWATER,OK,74074,50,36.116084,-97.112112,5,125,100
OK026,JAMES HODGE HYUNDAI,1330 N MAIN STREET,MUSKOGEE,OK,74401,50,35.761913,-95.360346,4.6,29,88
OK027,CARTER COUNTY HYUNDAI,616 Holiday Drive,ARDMORE,OK,73401,60,34.182753,-97.16663,5,25,98
OK028,REGIONAL HYUNDAI,2380 West Kenosha Street,BROKEN ARROW,OK,74012,110,36.060914,-95.818378,4.6,52,94
ok029,DAVID STANLEY HYUNDAI,613 SW 74th Street,OKLAHOMA CITY,OK,73139,25,35.391727,-97.524939,4.8,868,NULL
OR015,WITHNELL HYUNDAI,1996 MISSION ST SE,SALEM,OR,97302,50,44.926815,-123.020653,4.6,81,98
or016,RON TONKIN HYUNDAI,675 N.E. BURNSIDE ROAD,GRESHAM,OR,97030,50,45.507377,-122.424398,5,20,98
OR017,BUTLER HYUNDAI,5000 CRATER LAKE AVE.,MEDFORD,OR,97502,78,42.390195,-122.855653,4.7,106,NULL
OR021,MARK THOMAS MOTORS INC HYUNDAI,2425 SANTIAM HIGHWAY S.E.,ALBANY,OR,97322,107,44.632619,-123.07567,0,1,NULL
OR025,BEAVERTON HYUNDAI,13255 S.W. FARMINGTON ROAD,BEAVERTON,OR,97005,25,45.487422,-122.813494,4.8,96,98
or028,PORTLAND HYUNDAI,PO Box 16100,PORTLAND,OR,97292,51,45.588877,-122.589905,4.7,167,95
OR029,SMOLICH HYUNDAI,1975 NE Highway 20,BEND,OR,97701,49,44.055593,-121.276506,4.3,19,92
OR030,SHEPPARD HYUNDAI,2300 W 7TH AVENUE,EUGENE,OR,97402,49,44.054087,-123.128178,4.4,22,94
OR031,TOWN & COUNTRY HYUNDAI,16900 SE McLoughlin Blvd,MILWAUKIE,OR,97267,14,45.400524,-122.619999,4.8,54,97
OR032,LARRY H MILLER HYUNDAI HILLSBO,2871 S E Tualatin Valley Highway,HILLSBORO,OR,97123,20,45.503598,-122.953401,4.7,94,NULL
OR033,DICK HANNAH'S HYUNDAI OF PORTL,PO Box 1679,VANCOUVER,WA,97233,50,45.640611,-122.623331,4.8,122,95
PA002,MCCAFFERTY HYUNDAI,1106 E. LINCOLN HIGHWAY,LANGHORNE,PA,19047,25,40.167604,-74.896694,4.9,73,99
pa003,PACIFICO HYUNDAI,6715 ESSINGTON AVE.,PHILADELPHIA,PA,19153,20,39.909175,-75.223281,4.9,607,99
pa004,NORTHEAST HYUNDAI,754 baltimore pike,SPRINGFIELD,PA,19064,30,39.917534,-75.332079,4.8,439,98
pa012,MOON TOWNSHIP HYUNDAI,5760 UNIVERSITY BLVD.,MOON TOWNSHIP,PA,15108,30,40.522718,-80.217209,4.6,18,95
PA014,SAVAGE HYUNDAI,9 PARKSIDE DRIVE,READING,PA,19607,50,40.308714,-75.985291,4.8,107,98
PA018,MOTORWORLD HYUNDAI,150 MOTORWORLD DR.,WILKES-BARRE,PA,18702,10,41.254884,-75.839172,4.9,141,100
pa019,DAVE HALLMAN HYUNDAI INC.,2104 STATE STREET,ERIE,PA,16503,50,42.11529,-80.075798,4.9,32,98
PA021,DEAN PATTERSON HYUNDAI,101 PLEASANT VALLEY BLVD.,ALTOONA,PA,16602,20,40.516259,-78.375832,4.9,35,100
pa024,LEHIGH VALLEY HYUNDAI,675 STATE AVENUE,EMMAUS,PA,18049,50,40.550432,-75.491278,4.7,649,95
PA027,FAIRFIELD HYUNDAI,PO Box 308,MONTOURSVILLE,PA,17754,50,41.272463,-76.895915,4.3,27,94
PA032,FREYSINGER HYUNDAI,6115 CARLISLE PIKE,MECHANICSBURG,PA,17050,50,40.243974,-76.994103,4.9,29,100
pa034,SPRINGFIELD HYUNDAI,754 BALTIMORE PIKE,SPRINGFIELD,PA,19064,20,39.917534,-75.332079,4.8,384,96
PA037,WRIGHT HYUNDAI,10677 PERRY HIGHWAY,WEXFORD,PA,15090,25,40.614917,-80.05507,4.6,37,95
PA039,FRED BEANS HYUNDAI,830 N. EASTON ROAD,DOYLESTOWN,PA,18902,25,40.334715,-75.129875,4.8,59,99
PA042,SUSSMAN HYUNDAI,1645 - 1675 Easton Road,WILLOW GROVE,PA,19090,25,40.135245,-75.123023,4.4,24,95
pa043,#1 COCHRAN HYUNDAI,4916 WILLIAM PENN HIGHWAY,MONROEVILLE,PA,15146,30,40.429624,-79.708745,4.9,507,NULL
pa044,BOWSER HYUNDAI,1001 Clairton Blvd,PLEASANT HILLS,PA,15236,30,40.3446,-79.9775,0,2,NULL
pa048,JACK GIAMBALVO HYUNDAI,2425 INDUSTRIAL HIGHWAY,YORK,PA,17402,10,39.978855,-76.680655,4.8,105,98
PA051,MAJOR HYUNDAI OF STROUDSBURG,1534 North 9th Street,STROUDSBURG,PA,18360,50,40.987313,-75.224434,4.3,78,91
PA052,HYUNDAI OF GREENSBURG,LINCOLN HWY & LEWIS RD,GREENSBURG,PA,15601,15,40.3007,-79.537,4.8,100,97
PA053,LAUREL HYUNDAI,1880 BEDFORD STREET,JOHNSTOWN,PA,15904,25,40.300903,-78.886273,4.7,21,96
PA054,PRESTON HYUNDAI OF SHARON,1251 E. STATE STREET,SHARON,PA,16146,25,41.233138,-80.48562,4.6,74,94
PA055,DICKSON CITY HYUNDAI,1519 SCRANTON CARBONDALE HWY,SCRANTON,PA,18508,25,41.472444,-75.633248,4.4,142,93
PA056,FREDERICK HYUNDAI,1505 QUENTIN ROAD,LEBANON,PA,17042,50,40.31644,-76.423527,4.7,155,95
pa057,MIKE KELLY HYUNDAI,252 PITTSBURGH RD,BUTLER,PA,16002,25,40.814533,-79.927565,4.9,39,96
PA058,AUTO LAND HYUNDAI OF UNIONTOWN,25 EAST FAYETTE STREET,UNIONTOWN,PA,15401,20,39.898111,-79.724918,4.8,16,100
PA059,COLONIAL HYUNDAI OF DOWNINGTOW,4423 WEST LINCOLN HIGHWAY,DOWNINGTOWN,PA,19335,45,39.998296,-75.730322,4.8,255,95
PA060,FREEDOM HYUNDAI,35 Industrial Drive,HAMBURG,PA,19526,25,40.562065,-76.000987,4.9,293,99
pa062,WASHINGTON HYUNDAI,305 WASHINGTON ROAD,WASHINGTON,PA,15301,10,40.186979,-80.221318,5,21,97
pa063,#1 COCHRAN HYU OF SOUTH HILLS,2770 West Liberty Avenue,PITTSBURGH,PA,15216,30,40.396927,-80.030276,4.7,310,94
PA065,CONICELLI HYUNDAI,1200 A RIDGE PIKE,CONSHOCKEN,PA,19428,25,40.101709,-75.305983,4.8,229,97
pa066,HANOVER HYUNDAI,720 CARLISLE STREET,HANOVER,PA,17331,50,39.811486,-76.991066,4.8,51,95
pa067,DELANEY HYUNDAI,1850 OAKLAND AVENUE,INDIANA,PA,15701,25,40.613252,-79.174774,4.9,9,100
pa068,LANCASTER HYUNDAI,5240 MAIN STREET,EAST PETERSBURG,PA,17520,50,40.087956,-76.345929,5,33,100
pa069,HAMILTON HYUNDAI,2024 LINCOLN WAY EAST,CHAMBERSBURG,PA,17201,25,39.921728,-77.5979,4.8,74,98
PA070,CIOCCA HYUNDAI,550 S. WEST END BLVD.,QUAKERTOWN,PA,18951,15,40.429322,-75.350028,4.8,124,96
PA071,PIAZZA HYUNDAI OF POTTSTOWN,84 Auto Park Blvd.,LIMERICK,PA,19468,25,40.216932,-75.547848,4.9,467,97
pa072,STOLTZ HYUNDAI OF DUBOIS,820 BEAVER DRIVE,DUBOIS,PA,15801,35,41.120879,-78.738244,5,8,100
PA073,BOWSER HYUNDAI,139 MCKINLEY ROAD,BEAVER FALLS,PA,15010,4,40.782589,-80.388692,4.8,40,96
PA075,SUNBURY MOTORS HYUNDAI,943 N 4TH STREET,SUNBURY,PA,17801,40,40.872125,-76.78529,4.9,10,100
PA076,FAULKNER HYUNDAI,2060 Paxton Street,HARRISBURG,PA,17111,25,40.254762,-76.851447,4.9,315,98
PA077,BLAISE ALEXANDER HYUNDAI,1703 West College Avenue,STATE COLLEGE,PA,16801,50,40.777625,-77.883147,4.5,44,97
PA078,CIOCCA HYUNDAI OF LEBANON,2101 Cumberland Street,LEBANON,PA,17042,25,40.33903,-76.4499,4.6,88,91
pa079,FAULKNER HYUNDAI,11500 Roosevelt Blvd,PHILADELPHIA,PA,19116,15,40.103368,-75.004092,4.9,330,NULL
PA080,HYUNDAI OF GREENSBURG,5162 RTE 30,GREENSBURG,PA,15601,15,40.302341,-79.498143,4.7,55,NULL
ri008,TARBOX HYUNDAI,PO Box 1890,NORTH KINGSTOWN,RI,2818,50,41.587855,-71.46324,4.9,481,98
ri009,HYUNDAI OF NEWPORT,1133 WEST MAIN ROAD,MIDDLETOWN,RI,2842,35,41.53025,-71.29434,4.9,221,98
RI010,COURTESY HYUNDAI,939 NEWPORT AVENUE,PAWTUCKET,RI,2860,25,41.881175,-71.354185,4.5,55,NULL
SC018,MYRTLE BEACH HYUNDAI,1887 HWY. 501,MYRTLE BEACH,SC,29577,19,33.7033,-78.906127,4.8,37,99
SC025,FLORENCE HYUNDAI,1721 W. LUCAS STREET,FLORENCE,SC,29501,19,34.225113,-79.793567,3.7,27,81
SC026,DAVE EDWARDS HYUNDAI,2550 REIDVILLE RD,SPARTANBURG,SC,29301,20,34.919245,-81.997826,4.8,48,97
SC027,DICK SMITH HYUNDAI,825 CONGAREE RD.,GREENVILLE,SC,29607,20,34.839011,-82.316422,5,300,99
Sc030,FORT MILL HYUNDAI,P.O. Box 788,FORT MILL,SC,29716,50,35.008007,-80.942279,4.8,118,94
SC031,RICHARD KAY HYUNDAI,1935 PEARMAN DAIRY ROAD,ANDERSON,SC,29621,20,34.553661,-82.694583,4.9,31,94
SC033,HILTON HEAD HYUNDAI,225 DRIVERS WAY,HARDEEVILLE,SC,29927,50,32.311125,-80.981091,4.6,156,95
SC034,JIM HUDSON HYUNDAI,310 GREYSTONE BLVD.,COLUMBIA,SC,29210,20,34.014474,-81.075714,4.8,299,97
SC037,PALMETTO HYUNDAI,8485 RIVERS AVENUE,NORTH CHARLESTON,SC,29406,50,32.961103,-80.043694,4.8,324,96
sc038,MCELVEEN HYUNDAI,1940 SAVANNAH HWY,CHARLESTON,SC,29407,50,32.789017,-80.025678,4.3,40,88
SC039,HYUNDAI OF GREER,14435 East Wade Hampton Blvd,GREER,SC,29651,20,34.947753,-82.218367,4.7,116,95
SC040,HENDRICK HYUNDAI NORTH,8485 Rivers Avenue,NORTH CHARLESTON,SC,29406,50,32.961103,-80.043694,4.7,309,95
SC041,HENDRICK HYUNDAI,1940 Savannah Highway,CHARLESTON,SC,29407,50,32.789017,-80.025678,4.6,204,94
SD001,BILLION HYUNDAI,3405 S. WESTPORT AVENUE,SIOUX FALLS,SD,57106,50,43.514626,-96.767946,4.6,49,90
SD004,MCKIE HYUNDAI,404 CAMBELL STREET,RAPID CITY,SD,57701,50,44.079611,-103.191672,4.7,6,100
TN008,LONG HYUNDAI,6035 INTERNATIONAL DRIVE,CHATTANOOGA,TN,37421,25,35.061186,-85.193086,4.9,199,94
tn013,WYATT JOHNSON HYUNDAI,2425 WILMA RUDOLPH BLVD.,CLARKSVILLE,TN,37040,50,36.574469,-87.302491,4.8,20,98
TN020,SOUTHEAST SIGNATURE HYUNDAI,2203 NW BROAD STREET,MURFREESBORO,TN,37129,50,35.884375,-86.432512,4.1,152,73
tn024,HALLMARK HYUNDAI,1198 West Main Street,HENDERSONVILLE,TN,37075,30,36.308958,-86.662654,4.7,96,94
TN028,ALAN VINES HYUNDAI,1639 I-45 BYPASS,JACKSON,TN,38305,60,35.685,-88.8269,4.5,105,92
TN029,TWIN CITY HYUNDAI,3024 AIRPORT HIGHWAY,ALCOA,TN,37701,30,35.826349,-83.975856,4.7,21,94
TN030,GOSSETT HYUNDAI,1880 COVINGTON PIKE,MEMPHIS,TN,38128,19,35.176721,-89.896674,5,9,100
TN031,GOSSETT HYUNDAI SOUTH,2660 Mt. Moriah,MEMPHIS,TN,38115,20,35.0565,-89.8607,4.8,20,98
TN032,FRIENDSHIP HYUNDAI,1841 VOLUNTEER PARKWAY,BRISTOL,TN,37620,30,36.549207,-82.224549,4.8,25,95
tn033,GRAYSON HYUNDAI,8729 Kingston Pike,KNOXVILLE,TN,37923,30,35.917797,-84.072786,4.6,108,94
TN034,GRAY EPPERSON HYUNDAI,4100 APD 40,CLEVELAND,TN,37311,14,35.138916,-84.912215,4.9,18,100
TN035,FRIENDSHIP HYUNDAI OF JOHNSON,3408 NORTH ROAN STREET,JOHNSON CITY,TN,37601,50,36.364955,-82.395556,4.8,25,95
TN037,JIM REED HYUNDAI,1512 BROADWAY,NASHVILLE,TN,37203,30,36.154469,-86.792494,1.4,7,0
TN041,HOMER SKELTON WOLFCHASE HYUNDA,7727 Hwy 64,MEMPHIS,TN,38133,25,35.204497,-89.805561,4.7,49,98
TN042,ROYSTON HYUNDAI,5524 West Andrew Johnson Highway,MORRISTOWN,TN,37814,50,36.180993,-83.384159,4.8,8,NULL
TN043,COOKEVILLE HYUNDAI,931 S Willow Avenue,COOKEVILLE,TN,38501,50,36.14349,-85.524645,4.8,133,97
TN044,ALEXANDER HYUNDAI,201 COMTIDE COURT,FRANKLIN,TN,37067,50,35.958071,-86.808568,4.9,640,98
TN045,WILSON COUNTY HYUNDAI INC,1506 West Main Street,LEBANON,TN,37087,4,36.218984,-86.337982,5,314,NULL
TN046,HYUNDAI OF COOL SPRINGS,201 Comtide Court,FRANKLIN,TN,37067,30,35.958071,-86.808568,4.7,227,97
TN047,HYUNDAI OF COOKEVILLE,931 South Willow Avenue,COOKEVILLE,TN,38501,50,36.14349,-85.524645,4.8,46,97
TN048,DOWNTOWN HYUNDAI,1512 BROADWAY,NASHVILLE,TN,37203,30,36.154469,-86.792494,4.6,16,96
tx016,RED MCCOMBS SUPERIOR HYUNDAI,4800 NW LOOP 410,SAN ANTONIO,TX,78229,50,29.488609,-98.581334,4.7,69,96
tx027,FRANK SMITH HYUNDAI,1605 W. US EXPRESSWAY 83,PHARR,TX,78577,73,26.198465,-98.201827,4.9,88,100
tx036,WACO HYUNDAI,1501 W. LOOP 340,WACO,TX,76712,50,31.500405,-97.171297,4.8,10,94
tx040,HUFFINES HYUNDAI PLANO,909 COIT ROAD,PLANO,TX,75075,50,33.012778,-96.766831,4.8,219,95
TX043,MANUEL HYUNDAI,9000 W I-30,FORT WORTH,TX,76108,10,32.7629,-97.4873,4.8,139,NULL
tx049,ALLEN SAMUELS HYUNDAI,3120 S. S.W. LOOP 323,TYLER,TX,75701,49,32.313861,-95.341433,4.5,71,89
TX050,DON JOHNSON HYUNDAI,2101 CENTRAL BOULEVARD,BROWNSVILLE,TX,78520,30,25.934861,-97.510341,3.5,9,98
TX056,PATTERSON HYUNDAI,315 CENTRAL FREEWAY,WICHITA FALLS,TX,76302,50,33.890727,-98.487369,5,19,100
TX060,HUB HYUNDAI,19300 NORTHWEST FREEWAY,HOUSTON,TX,77065,25,29.90779,-95.6085,4.8,153,95
TX062,FREEMAN HYUNDAI,1800 E. AIRPORT FREEWAY,IRVING,TX,75062,5,32.836523,-96.919265,4.8,120,98
TX063,ECKERT HYUNDAI INC,4011 South I-35 E,DENTON,TX,76210,50,33.169642,-97.08412,4.7,65,96
tx076,TEXOMA HYUNDAI,2500 TEXOMA PARKWAY,SHERMAN,TX,75090,50,33.666965,-96.595541,4.5,117,94
tx077,WORLD CAR HYUNDAI,12908 IH 35 NORTH,SAN ANTONIO,TX,78233,14,29.556654,-98.345578,4.7,83,96
tx081,CHAMPION HYUNDAI OF CORPUS CHR,3115 S. Padre Island Drive,CORPUS CHRISTI,TX,78415,48,27.72854,-97.413733,4.8,46,98
TX082,AUTOMAX HYUNDAI,PO Box 10789,KILLEEN,TX,76543,50,31.11882,-97.725826,4.7,805,NULL
tx086,WIESNER HYUNDAI,1645 I-45 North,CONROE,TX,77304,30,30.322868,-95.483817,4.7,154,98
TX090,GENE MESSER HYUNDAI,4025 W. LOOP 289,LUBBOCK,TX,79407,150,33.557651,-101.940878,4.6,16,96
TX091,GARLYN SHELTON HYUNDAI,3100 BRIARCREST DRIVE,BRYAN,TX,77802,50,30.665187,-96.325309,4.7,16,94
TX093,HUB HYUNDAI WEST,17007 KATY FREEWAY,HOUSTON,TX,77094,50,29.784515,-95.679259,4.5,97,96
TX095,ROUND ROCK HYUNDAI,2405 N INTERSTATE 35,ROUND ROCK,TX,78664,50,30.535899,-97.691391,4.8,197,97
TX098,STAR HYUNDAI,200 South Clack St,ABILENE,TX,79605,50,32.449525,-99.786949,4.5,93,NULL
TX100,HYUNDAI OF EL PASO,8600 MONTANA AVE,EL PASO,TX,79925,49,31.792538,-106.374641,4.7,138,97
TX102,BAYTOWN HYUNDAI,4343 HIGHWAY 10,BAYTOWN,TX,77521,9,29.785,-94.9717,4.9,61,NULL
TX103,PHILPOTT MOTORS HYUNDAI,1900 SOUTH US HIGHWAY 69,NEDERLAND,TX,77627,75,29.9734,-94.0011,4.9,41,100
tx104,NORTH FREEWAY HYUNDAI,13915 I 45 NORTH,HOUSTON,TX,77090,25,30.0103,-95.4441,4.9,430,99
TX105,LITHIA HYUNDAI OF ODESSA,5000 JOHN BEN SHEPPERD PARKWAY,ODESSA,TX,79762,50,31.900783,-102.336314,4.9,16,95
TX108,PERRY HYUNDAI,3824 N.W. Stallings Drive,NACOGDOCHES,TX,75964,100,31.637773,-94.684352,5,9,100
TX111,HUMBLE HYUNDAI,18877 HIGHWAY 59 NORTH,HUMBLE,TX,77338,25,29.991874,-95.273785,4.9,201,98
TX112,RANDALL NOE HYUNDAI,100 HIGHWAY 205,TERRELL,TX,75160,50,32.745447,-96.304923,4.7,11,100
tx116,DON DAVIS HYUNDAI,214 W. HIGHWAY 332,LAKE JACKSON,TX,77566,30,29.047847,-95.471863,3.5,9,83
tx117,MAC HAIK HYUNDAI,4404 N. NAVARRO,VICTORIA,TX,77904,30,28.836294,-97.001695,4.9,14,100
TX118,ORR HYUNDAI,2300 ST. MICHAEL DRIVE,TEXARKANA,TX,75503,50,33.465258,-94.068649,4.8,12,98
tx124,VANDERGRIFF HYUNDAI,1120 WEST I-20,ARLINGTON,TX,76017,15,32.676886,-97.123182,4.7,218,94
tx125,RAM COUNTRY HYUNDAI,3611 US 90,DEL RIO,TX,78840,29,29.3828,-100.9073,4.2,12,100
